date,open,high,low,close,volume
2025-11-03 09:58:00+05:30,57985.2,58004.15,57978.6,57994.9,0
2025-11-03 09:59:00+05:30,57998.05,58026.85,57994.8,58018.35,0
2025-11-03 10:00:00+05:30,58017.95,58021.85,57968.3,57970.05,0
2025-11-03 10:01:00+05:30,57968.85,57968.85,57933.15,57933.15,0
2025-11-03 10:02:00+05:30,57932.8,57943.5,57917.4,57938.1,0
2025-11-03 10:03:00+05:30,57936.55,57946.55,57918.25,57921.9,0
2025-11-03 10:04:00+05:30,57923.55,57936.9,57920.7,57930.95,0
2025-11-03 10:05:00+05:30,57927.8,57969.9,57926.7,57965.45,0
2025-11-03 10:06:00+05:30,57969.3,57976.95,57917.5,57921.95,0
2025-11-03 10:07:00+05:30,57920.45,57957.6,57918.65,57950.0,0
2025-11-03 10:08:00+05:30,57952.35,57960.7,57919.55,57924.75,0
2025-11-03 10:09:00+05:30,57928.25,57961.0,57925.3,57944.0,0
2025-11-03 10:10:00+05:30,57941.85,57976.8,57938.45,57969.0,0
2025-11-03 10:11:00+05:30,57967.9,57992.65,57961.1,57988.0,0
2025-11-03 10:12:00+05:30,57989.0,57993.95,57956.45,57961.45,0
2025-11-03 10:13:00+05:30,57962.9,57986.15,57958.65,57985.85,0
2025-11-03 10:14:00+05:30,57983.4,57997.0,57980.5,57995.6,0
2025-11-03 10:15:00+05:30,57995.05,58002.8,57951.05,57958.9,0
2025-11-03 10:16:00+05:30,57952.6,57982.6,57942.3,57979.6,0
2025-11-03 10:17:00+05:30,57979.3,58002.8,57979.3,58002.0,0
2025-11-03 10:18:00+05:30,58006.85,58050.55,58005.0,58029.3,0
2025-11-03 10:19:00+05:30,58023.4,58039.65,58006.6,58018.7,0
2025-11-03 10:20:00+05:30,58018.55,58040.9,58012.5,58014.15,0
2025-11-03 10:21:00+05:30,58013.9,58027.75,58006.25,58012.8,0
2025-11-03 10:22:00+05:30,58011.35,58043.55,58010.7,58037.35,0
2025-11-03 10:23:00+05:30,58040.0,58049.25,58029.35,58045.65,0
2025-11-03 10:24:00+05:30,58044.1,58059.7,58035.65,58052.5,0
2025-11-03 10:25:00+05:30,58051.25,58064.45,58015.0,58033.4,0
2025-11-03 10:26:00+05:30,58034.5,58045.65,58029.15,58031.7,0
2025-11-03 10:27:00+05:30,58030.05,58031.65,57994.55,58006.75,0
2025-11-03 10:28:00+05:30,58005.8,58014.05,57996.55,58004.2,0
2025-11-03 10:29:00+05:30,58003.75,58013.9,57988.95,58003.5,0
2025-11-03 10:30:00+05:30,58007.0,58010.7,57977.3,58002.1,0
2025-11-03 10:31:00+05:30,57998.95,58021.8,57994.65,58020.05,0
2025-11-03 10:32:00+05:30,58020.4,58030.45,58008.9,58011.1,0
2025-11-03 10:33:00+05:30,58009.65,58018.55,57994.5,57996.2,0
2025-11-03 10:34:00+05:30,57993.7,58003.8,57982.8,57988.3,0
2025-11-03 10:35:00+05:30,57989.05,58000.55,57984.7,57995.95,0
2025-11-03 10:36:00+05:30,57998.15,58016.75,57985.45,58016.0,0
2025-11-03 10:37:00+05:30,58011.65,58055.1,58011.65,58052.1,0
2025-11-03 10:38:00+05:30,58049.65,58068.7,58041.05,58047.5,0
2025-11-03 10:39:00+05:30,58046.2,58058.2,58030.1,58051.4,0
2025-11-03 10:40:00+05:30,58051.45,58060.9,58042.6,58059.35,0
2025-11-03 10:41:00+05:30,58058.7,58059.95,58030.45,58041.85,0
2025-11-03 10:42:00+05:30,58036.35,58066.55,58034.2,58066.2,0
2025-11-03 10:43:00+05:30,58063.7,58116.8,58061.9,58116.8,0
2025-11-03 10:44:00+05:30,58113.9,58120.2,58099.25,58115.75,0
2025-11-03 10:45:00+05:30,58116.75,58125.1,58108.05,58110.35,0
2025-11-03 10:46:00+05:30,58107.7,58109.25,58085.9,58096.25,0
2025-11-03 10:47:00+05:30,58096.25,58103.2,58090.0,58094.6,0
2025-11-03 10:48:00+05:30,58094.6,58100.65,58069.9,58075.5,0
2025-11-03 10:49:00+05:30,58078.9,58090.05,58067.0,58074.0,0
2025-11-03 10:50:00+05:30,58068.65,58071.9,58059.65,58063.55,0
2025-11-03 10:51:00+05:30,58062.05,58066.25,58050.85,58063.95,0
2025-11-03 10:52:00+05:30,58066.95,58079.95,58060.2,58071.7,0
2025-11-03 10:53:00+05:30,58075.15,58076.3,58058.15,58060.3,0
2025-11-03 10:54:00+05:30,58059.45,58064.6,58051.25,58052.05,0
2025-11-03 10:55:00+05:30,58052.6,58067.5,58049.05,58066.8,0
2025-11-03 10:56:00+05:30,58066.65,58073.05,58039.5,58045.4,0
2025-11-03 10:57:00+05:30,58042.35,58056.1,58026.25,58050.4,0
2025-11-03 10:58:00+05:30,58050.35,58067.6,58042.55,58058.9,0
2025-11-03 10:59:00+05:30,58060.35,58074.2,58056.25,58068.15,0
2025-11-03 11:00:00+05:30,58070.75,58082.05,58068.45,58070.9,0
2025-11-03 11:01:00+05:30,58070.15,58077.2,58065.35,58068.25,0
2025-11-03 11:02:00+05:30,58066.55,58072.3,58053.1,58056.65,0
2025-11-03 11:03:00+05:30,58054.9,58085.85,58054.9,58075.65,0
2025-11-03 11:04:00+05:30,58077.2,58083.5,58072.25,58076.85,0
2025-11-03 11:05:00+05:30,58077.05,58087.3,58069.25,58087.3,0
2025-11-03 11:06:00+05:30,58090.0,58106.35,58081.65,58091.25,0
2025-11-03 11:07:00+05:30,58088.5,58124.45,58087.1,58106.45,0
2025-11-03 11:08:00+05:30,58112.05,58125.95,58104.7,58118.2,0
2025-11-03 11:09:00+05:30,58118.2,58124.15,58107.6,58112.65,0
2025-11-03 11:10:00+05:30,58112.4,58112.4,58103.3,58103.3,0
2025-11-03 11:11:00+05:30,58104.95,58107.8,58090.45,58095.0,0
2025-11-03 11:12:00+05:30,58094.1,58109.95,58081.65,58106.35,0
2025-11-03 11:13:00+05:30,58103.3,58107.0,58082.8,58082.8,0
2025-11-03 11:14:00+05:30,58084.4,58084.4,58071.35,58075.65,0
2025-11-03 11:15:00+05:30,58075.5,58079.35,58066.05,58072.5,0
2025-11-03 11:16:00+05:30,58071.85,58074.5,58060.55,58060.55,0
2025-11-03 11:17:00+05:30,58059.0,58064.45,58047.5,58057.5,0
2025-11-03 11:18:00+05:30,58059.1,58080.2,58046.55,58050.05,0
2025-11-03 11:19:00+05:30,58047.15,58062.95,58044.45,58051.75,0
2025-11-03 11:20:00+05:30,58050.4,58050.4,58031.35,58039.95,0
2025-11-03 11:21:00+05:30,58038.85,58049.3,58020.65,58028.45,0
2025-11-03 11:22:00+05:30,58028.85,58044.55,58024.35,58038.2,0
2025-11-03 11:23:00+05:30,58037.2,58037.2,58015.35,58032.7,0
2025-11-03 11:24:00+05:30,58031.05,58055.05,58027.2,58046.3,0
2025-11-03 11:25:00+05:30,58048.8,58053.4,58038.05,58042.25,0
2025-11-03 11:26:00+05:30,58042.0,58042.0,58012.85,58031.25,0
2025-11-03 11:27:00+05:30,58031.9,58047.05,58030.15,58038.1,0
2025-11-03 11:28:00+05:30,58033.35,58039.95,58025.2,58028.95,0
2025-11-03 11:29:00+05:30,58026.5,58046.1,58021.25,58040.85,0
2025-11-03 11:30:00+05:30,58041.05,58046.75,58033.75,58040.95,0
2025-11-03 11:31:00+05:30,58041.3,58055.65,58038.45,58055.65,0
2025-11-03 11:32:00+05:30,58055.3,58061.05,58042.0,58058.5,0
2025-11-03 11:33:00+05:30,58057.35,58057.55,58037.65,58055.65,0
2025-11-03 11:34:00+05:30,58054.45,58056.9,58044.65,58055.3,0
2025-11-03 11:35:00+05:30,58054.3,58054.3,58037.65,58045.05,0
2025-11-03 11:36:00+05:30,58044.7,58044.7,58028.5,58034.25,0
2025-11-03 11:37:00+05:30,58034.0,58034.0,58023.9,58026.4,0
2025-11-03 11:38:00+05:30,58025.8,58027.3,58010.15,58016.55,0
2025-11-03 11:39:00+05:30,58015.3,58015.65,57989.7,58000.55,0
2025-11-03 11:40:00+05:30,57999.95,58005.2,57985.75,57991.85,0
2025-11-03 11:41:00+05:30,57991.8,57998.25,57986.7,57993.95,0
2025-11-03 11:42:00+05:30,57993.55,57993.65,57981.6,57983.8,0
2025-11-03 11:43:00+05:30,57985.15,57985.5,57973.55,57979.0,0
2025-11-03 11:44:00+05:30,57979.2,57980.5,57964.3,57971.35,0
2025-11-03 11:45:00+05:30,57966.8,57972.45,57955.8,57964.15,0
2025-11-03 11:46:00+05:30,57962.55,57976.3,57957.1,57974.35,0
2025-11-03 11:47:00+05:30,57970.95,57980.85,57939.6,57946.55,0
2025-11-03 11:48:00+05:30,57947.55,57985.45,57943.3,57985.45,0
2025-11-03 11:49:00+05:30,57984.0,57998.95,57982.6,57995.35,0
2025-11-03 11:50:00+05:30,57995.55,58023.55,57981.7,58014.9,0
2025-11-03 11:51:00+05:30,58012.3,58014.0,57983.65,57989.05,0
2025-11-03 11:52:00+05:30,57987.3,57987.3,57953.6,57978.35,0
2025-11-03 11:53:00+05:30,57978.85,58010.95,57978.85,57998.2,0
2025-11-03 11:54:00+05:30,57994.8,58028.65,57992.05,58028.65,0
2025-11-03 11:55:00+05:30,58025.45,58042.85,58025.45,58037.9,0
2025-11-03 11:56:00+05:30,58038.3,58055.75,58033.5,58037.05,0
2025-11-03 11:57:00+05:30,58036.1,58062.5,58036.1,58054.15,0
2025-11-03 11:58:00+05:30,58055.6,58067.85,58030.55,58030.55,0
2025-11-03 11:59:00+05:30,58030.35,58037.6,58023.85,58032.4,0
2025-11-03 12:00:00+05:30,58034.9,58037.85,58016.55,58021.5,0
2025-11-03 12:01:00+05:30,58025.45,58029.25,58016.4,58022.6,0
2025-11-03 12:02:00+05:30,58021.85,58025.3,58010.9,58017.45,0
2025-11-03 12:03:00+05:30,58018.75,58021.75,58010.35,58021.05,0
2025-11-03 12:04:00+05:30,58020.65,58030.6,58013.9,58021.25,0
2025-11-03 12:05:00+05:30,58019.25,58040.0,58018.85,58036.9,0
2025-11-03 12:06:00+05:30,58033.15,58042.7,58029.5,58034.6,0
2025-11-03 12:07:00+05:30,58033.55,58041.7,58024.35,58028.15,0
2025-11-03 12:08:00+05:30,58024.45,58037.2,58016.9,58036.35,0
2025-11-03 12:09:00+05:30,58033.55,58055.1,58033.55,58034.95,0
2025-11-03 12:10:00+05:30,58030.1,58036.95,58026.3,58034.5,0
2025-11-03 12:11:00+05:30,58033.5,58041.65,58032.2,58038.7,0
2025-11-03 12:12:00+05:30,58038.9,58066.5,58036.55,58064.65,0
2025-11-03 12:13:00+05:30,58063.5,58063.5,58043.15,58045.4,0
2025-11-03 12:14:00+05:30,58044.95,58049.5,58035.85,58042.3,0
2025-11-03 12:15:00+05:30,58040.4,58045.35,58037.7,58039.15,0
2025-11-03 12:16:00+05:30,58040.35,58052.2,58033.55,58045.15,0
2025-11-03 12:17:00+05:30,58044.9,58051.95,58038.8,58044.65,0
2025-11-03 12:18:00+05:30,58046.7,58051.35,58038.9,58047.4,0
2025-11-03 12:19:00+05:30,58049.0,58063.85,58044.45,58061.3,0
2025-11-03 12:20:00+05:30,58063.1,58070.85,58046.45,58053.2,0
2025-11-03 12:21:00+05:30,58051.65,58077.65,58050.2,58070.9,0
2025-11-03 12:22:00+05:30,58072.2,58087.65,58064.45,58071.25,0
2025-11-03 12:23:00+05:30,58069.1,58103.85,58069.1,58102.6,0
2025-11-03 12:24:00+05:30,58100.3,58112.0,58076.8,58076.8,0
2025-11-03 12:25:00+05:30,58074.35,58080.5,58038.7,58044.9,0
2025-11-03 12:26:00+05:30,58043.3,58078.1,58039.65,58076.6,0
2025-11-03 12:27:00+05:30,58074.3,58089.0,58055.25,58066.2,0
2025-11-03 12:28:00+05:30,58062.55,58070.05,58056.15,58061.05,0
2025-11-03 12:29:00+05:30,58056.25,58056.6,58030.0,58045.75,0
2025-11-03 12:30:00+05:30,58046.4,58050.45,58023.3,58026.2,0
2025-11-03 12:31:00+05:30,58026.2,58029.6,58008.8,58010.8,0
2025-11-03 12:32:00+05:30,58012.15,58014.75,57984.45,57995.85,0
2025-11-03 12:33:00+05:30,57988.5,58026.85,57986.8,58023.35,0
2025-11-03 12:34:00+05:30,58021.8,58042.2,58018.4,58040.0,0
2025-11-03 12:35:00+05:30,58040.0,58043.05,58026.35,58028.5,0
2025-11-03 12:36:00+05:30,58026.35,58027.35,58015.55,58020.9,0
2025-11-03 12:37:00+05:30,58020.1,58020.1,57999.5,58017.1,0
2025-11-03 12:38:00+05:30,58009.5,58029.35,58009.5,58025.15,0
2025-11-03 12:39:00+05:30,58021.2,58031.15,58015.6,58026.45,0
2025-11-03 12:40:00+05:30,58025.15,58049.6,58024.2,58045.5,0
2025-11-03 12:41:00+05:30,58046.5,58057.1,58033.0,58047.4,0
2025-11-03 12:42:00+05:30,58044.15,58066.25,58043.05,58062.05,0
2025-11-03 12:43:00+05:30,58062.45,58080.45,58062.45,58068.9,0
2025-11-03 12:44:00+05:30,58066.45,58075.45,58061.95,58069.3,0
2025-11-03 12:45:00+05:30,58067.9,58075.4,58055.0,58071.3,0
2025-11-03 12:46:00+05:30,58074.3,58081.35,58068.2,58075.8,0
2025-11-03 12:47:00+05:30,58078.0,58099.5,58074.5,58098.1,0
2025-11-03 12:48:00+05:30,58095.65,58096.25,58084.05,58091.95,0
2025-11-03 12:49:00+05:30,58096.95,58110.8,58089.55,58098.35,0
2025-11-03 12:50:00+05:30,58100.55,58107.3,58094.9,58101.35,0
2025-11-03 12:51:00+05:30,58101.45,58101.8,58079.3,58079.55,0
2025-11-03 12:52:00+05:30,58081.4,58091.95,58069.7,58082.8,0
2025-11-03 12:53:00+05:30,58082.0,58092.2,58078.2,58092.2,0
2025-11-03 12:54:00+05:30,58091.75,58093.2,58084.9,58092.25,0
2025-11-03 12:55:00+05:30,58092.25,58097.55,58084.15,58092.45,0
2025-11-03 12:56:00+05:30,58093.45,58112.75,58088.85,58112.75,0
2025-11-03 12:57:00+05:30,58113.5,58129.7,58109.1,58123.95,0
2025-11-03 12:58:00+05:30,58124.0,58127.3,58105.75,58108.75,0
2025-11-03 12:59:00+05:30,58105.35,58114.7,58101.3,58111.65,0
2025-11-03 13:00:00+05:30,58111.3,58121.95,58106.1,58114.9,0
2025-11-03 13:01:00+05:30,58115.5,58121.7,58107.85,58119.6,0
2025-11-03 13:02:00+05:30,58120.05,58120.05,58098.55,58102.7,0
2025-11-03 13:03:00+05:30,58106.45,58108.2,58095.9,58104.85,0
2025-11-03 13:04:00+05:30,58103.45,58112.25,58103.0,58106.85,0
2025-11-03 13:05:00+05:30,58104.35,58105.7,58089.95,58098.55,0
2025-11-03 13:06:00+05:30,58094.6,58106.95,58088.8,58103.4,0
2025-11-03 13:07:00+05:30,58102.35,58122.0,58099.7,58120.6,0
2025-11-03 13:08:00+05:30,58120.65,58138.1,58113.45,58137.9,0
2025-11-03 13:09:00+05:30,58136.2,58147.65,58133.9,58145.85,0
2025-11-03 13:10:00+05:30,58145.4,58155.1,58136.8,58136.8,0
2025-11-03 13:11:00+05:30,58139.85,58142.5,58127.05,58141.6,0
2025-11-03 13:12:00+05:30,58141.45,58151.3,58139.95,58147.05,0
2025-11-03 13:13:00+05:30,58145.8,58148.8,58136.45,58143.0,0
2025-11-03 13:14:00+05:30,58139.2,58145.5,58137.6,58142.9,0
2025-11-03 13:15:00+05:30,58142.1,58150.8,58138.8,58147.5,0
2025-11-03 13:16:00+05:30,58142.85,58168.1,58139.95,58168.1,0
2025-11-03 13:17:00+05:30,58163.45,58168.4,58142.35,58145.75,0
2025-11-03 13:18:00+05:30,58144.25,58170.4,58133.3,58170.4,0
2025-11-03 13:19:00+05:30,58169.7,58174.35,58161.45,58164.2,0
2025-11-03 13:20:00+05:30,58162.25,58170.1,58148.65,58157.5,0
2025-11-03 13:21:00+05:30,58156.55,58177.5,58155.05,58170.0,0
2025-11-03 13:22:00+05:30,58172.15,58174.9,58156.25,58165.1,0
2025-11-03 13:23:00+05:30,58157.55,58191.35,58157.55,58174.25,0
2025-11-03 13:24:00+05:30,58173.1,58173.15,58138.6,58153.75,0
2025-11-03 13:25:00+05:30,58152.5,58157.8,58139.3,58140.15,0
2025-11-03 13:26:00+05:30,58136.45,58146.35,58120.75,58132.15,0
2025-11-03 13:27:00+05:30,58130.95,58141.45,58122.85,58132.65,0
2025-11-03 13:28:00+05:30,58124.25,58135.4,58117.85,58135.4,0
2025-11-03 13:29:00+05:30,58135.25,58163.95,58132.35,58161.45,0
2025-11-03 13:30:00+05:30,58163.1,58169.45,58151.95,58157.1,0
2025-11-03 13:31:00+05:30,58156.7,58162.8,58151.6,58154.15,0
2025-11-03 13:32:00+05:30,58155.6,58166.4,58141.95,58148.2,0
2025-11-03 13:33:00+05:30,58147.35,58169.35,58143.15,58160.3,0
2025-11-03 13:34:00+05:30,58159.95,58182.85,58154.45,58173.9,0
2025-11-03 13:35:00+05:30,58174.35,58195.65,58168.1,58180.9,0
2025-11-03 13:36:00+05:30,58182.6,58199.45,58181.2,58190.0,0
2025-11-03 13:37:00+05:30,58187.95,58195.6,58179.65,58195.6,0
2025-11-03 13:38:00+05:30,58193.6,58195.7,58184.6,58191.3,0
2025-11-03 13:39:00+05:30,58186.45,58189.65,58162.5,58167.25,0
2025-11-03 13:40:00+05:30,58165.0,58202.65,58163.25,58202.65,0
2025-11-03 13:41:00+05:30,58201.4,58205.85,58192.3,58205.85,0
2025-11-03 13:42:00+05:30,58202.85,58211.6,58160.35,58168.1,0
2025-11-03 13:43:00+05:30,58159.5,58177.15,58156.75,58169.25,0
2025-11-03 13:44:00+05:30,58161.35,58166.0,58151.9,58154.55,0
2025-11-03 13:45:00+05:30,58153.55,58158.8,58130.3,58142.8,0
2025-11-03 13:46:00+05:30,58146.2,58169.5,58132.15,58168.45,0
2025-11-03 13:47:00+05:30,58167.05,58171.35,58120.9,58123.1,0
2025-11-03 13:48:00+05:30,58131.1,58131.1,58084.3,58091.4,0
2025-11-03 13:49:00+05:30,58087.35,58097.35,58070.6,58080.7,0
2025-11-03 13:50:00+05:30,58083.3,58087.15,58055.25,58055.25,0
2025-11-03 13:51:00+05:30,58065.4,58076.25,58054.35,58075.25,0
2025-11-03 13:52:00+05:30,58077.5,58120.7,58072.85,58109.5,0
2025-11-03 13:53:00+05:30,58109.65,58109.65,58070.0,58075.25,0
2025-11-03 13:54:00+05:30,58074.8,58103.1,58068.05,58094.2,0
2025-11-03 13:55:00+05:30,58096.95,58123.4,58095.4,58116.05,0
2025-11-03 13:56:00+05:30,58117.2,58141.1,58108.7,58139.5,0
2025-11-03 13:57:00+05:30,58142.3,58162.55,58135.85,58152.5,0
2025-11-03 13:58:00+05:30,58154.05,58155.35,58143.35,58153.35,0
2025-11-03 13:59:00+05:30,58156.05,58160.6,58149.45,58158.8,0
2025-11-03 14:00:00+05:30,58158.45,58170.25,58151.75,58169.05,0
2025-11-03 14:01:00+05:30,58167.15,58177.05,58164.15,58174.25,0
2025-11-03 14:02:00+05:30,58175.05,58187.8,58171.7,58181.35,0
2025-11-03 14:03:00+05:30,58182.05,58184.4,58165.15,58169.35,0
2025-11-03 14:04:00+05:30,58170.35,58170.35,58149.5,58159.7,0
2025-11-03 14:05:00+05:30,58155.3,58162.45,58139.0,58143.25,0
2025-11-03 14:06:00+05:30,58149.2,58159.45,58136.9,58158.95,0
2025-11-03 14:07:00+05:30,58151.85,58151.85,58126.95,58138.8,0
2025-11-03 14:08:00+05:30,58141.9,58151.3,58125.75,58131.55,0
2025-11-03 14:09:00+05:30,58132.3,58136.6,58108.3,58125.7,0
2025-11-03 14:10:00+05:30,58126.05,58167.5,58124.5,58159.35,0
2025-11-03 14:11:00+05:30,58160.35,58160.35,58124.55,58129.5,0
2025-11-03 14:12:00+05:30,58129.35,58164.65,58128.9,58163.4,0
2025-11-03 14:13:00+05:30,58162.1,58179.15,58158.05,58175.6,0
2025-11-03 14:14:00+05:30,58179.7,58198.2,58176.6,58191.85,0
2025-11-03 14:15:00+05:30,58191.25,58210.55,58189.7,58206.05,0
2025-11-03 14:16:00+05:30,58204.95,58210.15,58182.9,58205.45,0
2025-11-03 14:17:00+05:30,58209.0,58230.3,58209.0,58221.65,0
2025-11-03 14:18:00+05:30,58223.1,58227.55,58212.15,58221.25,0
2025-11-03 14:19:00+05:30,58222.3,58226.35,58198.95,58201.5,0
2025-11-03 14:20:00+05:30,58202.1,58217.55,58194.3,58202.65,0
2025-11-03 14:21:00+05:30,58206.35,58217.1,58199.35,58206.85,0
2025-11-03 14:22:00+05:30,58204.05,58247.55,58204.05,58238.3,0
2025-11-03 14:23:00+05:30,58234.3,58243.05,58219.65,58221.9,0
2025-11-03 14:24:00+05:30,58225.9,58235.1,58219.5,58230.05,0
2025-11-03 14:25:00+05:30,58220.05,58225.6,58197.25,58200.0,0
2025-11-03 14:26:00+05:30,58198.95,58200.95,58187.65,58191.3,0
2025-11-03 14:27:00+05:30,58191.4,58194.95,58183.1,58186.35,0
2025-11-03 14:28:00+05:30,58186.35,58192.5,58181.75,58187.65,0
2025-11-03 14:29:00+05:30,58189.1,58191.5,58165.75,58168.25,0
2025-11-03 14:30:00+05:30,58162.8,58180.55,58159.8,58176.85,0
2025-11-03 14:31:00+05:30,58177.25,58183.05,58169.45,58176.0,0
2025-11-03 14:32:00+05:30,58173.85,58178.85,58167.45,58175.35,0
2025-11-03 14:33:00+05:30,58174.5,58174.5,58157.75,58160.5,0
2025-11-03 14:34:00+05:30,58159.25,58161.3,58150.6,58150.65,0
2025-11-03 14:35:00+05:30,58152.6,58158.2,58148.6,58156.85,0
2025-11-03 14:36:00+05:30,58157.5,58159.2,58147.8,58147.8,0
2025-11-03 14:37:00+05:30,58147.4,58156.45,58145.05,58155.4,0
2025-11-03 14:38:00+05:30,58154.2,58155.2,58147.3,58147.3,0
2025-11-03 14:39:00+05:30,58148.65,58152.3,58141.05,58148.4,0
2025-11-03 14:40:00+05:30,58150.7,58152.85,58132.4,58136.0,0
2025-11-03 14:41:00+05:30,58135.25,58145.7,58132.3,58139.05,0
2025-11-03 14:42:00+05:30,58139.95,58151.75,58137.55,58146.1,0
2025-11-03 14:43:00+05:30,58146.95,58163.1,58142.15,58150.85,0
2025-11-03 14:44:00+05:30,58154.3,58159.5,58146.65,58156.75,0
2025-11-03 14:45:00+05:30,58148.5,58159.7,58143.9,58151.75,0
2025-11-03 14:46:00+05:30,58152.6,58157.5,58123.95,58126.8,0
2025-11-03 14:47:00+05:30,58125.05,58127.1,58103.2,58105.9,0
2025-11-03 14:48:00+05:30,58105.25,58114.3,58093.3,58102.05,0
2025-11-03 14:49:00+05:30,58103.55,58107.15,58087.15,58088.3,0
2025-11-03 14:50:00+05:30,58087.55,58090.45,58072.55,58076.6,0
2025-11-03 14:51:00+05:30,58075.5,58113.2,58072.0,58113.2,0
2025-11-03 14:52:00+05:30,58114.05,58115.75,58102.8,58112.1,0
2025-11-03 14:53:00+05:30,58110.0,58125.25,58107.25,58112.85,0
2025-11-03 14:54:00+05:30,58112.2,58125.65,58110.55,58114.1,0
2025-11-03 14:55:00+05:30,58112.75,58119.05,58095.85,58107.15,0
2025-11-03 14:56:00+05:30,58106.95,58122.15,58103.25,58119.15,0
2025-11-03 14:57:00+05:30,58118.85,58131.1,58117.4,58126.9,0
2025-11-03 14:58:00+05:30,58128.15,58133.25,58112.95,58120.05,0
2025-11-03 14:59:00+05:30,58116.8,58118.25,58096.95,58101.5,0
2025-11-03 15:00:00+05:30,58102.6,58109.9,58097.4,58106.75,0
2025-11-03 15:01:00+05:30,58106.75,58112.55,58097.55,58101.25,0
2025-11-03 15:02:00+05:30,58099.95,58107.45,58097.0,58106.55,0
2025-11-03 15:03:00+05:30,58106.85,58106.85,58085.55,58089.6,0
2025-11-03 15:04:00+05:30,58088.15,58089.8,58081.35,58083.15,0
2025-11-03 15:05:00+05:30,58082.1,58087.3,58073.75,58081.25,0
2025-11-03 15:06:00+05:30,58079.1,58082.75,58058.45,58064.55,0
2025-11-03 15:07:00+05:30,58063.7,58084.55,58062.95,58082.7,0
2025-11-03 15:08:00+05:30,58080.15,58094.65,58078.05,58093.85,0
2025-11-03 15:09:00+05:30,58092.9,58106.4,58087.8,58102.3,0
2025-11-03 15:10:00+05:30,58100.6,58106.4,58095.65,58097.25,0
2025-11-03 15:11:00+05:30,58097.85,58100.9,58087.3,58091.95,0
2025-11-03 15:12:00+05:30,58091.35,58105.1,58088.8,58097.15,0
